candidate_name,partition,trace_id,source_index,normalized_delta_nll,topk_union_jsd,late_jsd_spike,late_entropy_spike,entropy_monotonicity_violation,math_token_delta_nll,answer_token_delta_nll,overconfidence_collapse,rtd,token_count,token_mismatch
iterative_proxy_k3,calibration,gsm8k_dense_0050,86,879.6247660425358,0.1060754031958654,0.6133323202207874,1.0637649834156033,0.22112646743525358,832.5554447729313,3.350736114953179,1.575277183989314,287.03394580044,131,False
iterative_proxy_k3,calibration,gsm8k_dense_0051,88,2371.9544509485872,0.11971459609615015,0.4344057462726503,1.3962705507874489,0.2836386788162208,1300.0705187284366,20.660441323411344,3.7818844707009647,698.5030656201582,152,False
iterative_proxy_k3,calibration,gsm8k_dense_0052,90,859.9789823882855,0.1036910377151736,0.3925538979858369,1.2706349544227122,0.27999565935496895,399.45365773408855,0.44218531777815334,2.283838146570025,247.3606432881357,219,False
iterative_proxy_k3,calibration,gsm8k_dense_0053,91,2349.427492954823,0.11944864121680684,0.546570484189466,1.085991084575653,0.19298344448868754,1029.6825531106786,77.30294027771016,1.4824908375648043,673.9416074701307,152,False
iterative_proxy_k3,calibration,gsm8k_dense_0054,95,715.7235745170595,0.08407611635620316,0.46585655312623214,1.0177462908672164,0.21227220890206314,144.91141422228245,179.53698683038783,0.24144080417894997,199.76921508916737,207,False
iterative_proxy_k3,calibration,gsm8k_dense_0055,96,2124.726868389961,0.09690731590417562,0.3298045649604249,0.7981773371808232,0.27830962765370015,5114.431008835476,52.187971467130595,1.0261086695909156,943.2011122894179,108,False
iterative_proxy_k3,calibration,gsm8k_dense_0056,103,1012.1118336060949,0.08993400359391085,0.3524262818216755,0.84129935601959,0.2665099601104113,347.02430301827707,20.296873860359657,1.7691236649602644,282.09740924493644,133,False
iterative_proxy_k3,calibration,gsm8k_dense_0057,104,1143.896885276663,0.10269563677459988,0.3344641305045913,1.006741940975189,0.2068963798598928,878.6926930581591,74.50694865938647,2.756750343494095,360.34560997385495,147,False
iterative_proxy_k3,calibration,gsm8k_dense_0058,105,239.62820552620542,0.10031829959887256,0.4649666141310445,0.7128920555114746,0.2320411908189999,164.55307270352208,57.79160225163546,2.2835062518890563,76.27015777394654,101,False
iterative_proxy_k3,calibration,gsm8k_dense_0059,107,745.6878872033815,0.10586911328477884,0.571117160617973,1.1738362740725279,0.24382440363681074,76.15389425795787,63.86844733508732,0.2220998821555537,196.02177159948113,190,False
